60501	Immolation	18% increased Fire Damage;	
14040	Fire Damage	8% increased Fire Damage;	
34843	Burning Damage and Life Regeneration	10% increased Burning Damage;0.2% of Life Regenerated per Second;	
61317	Burning Damage and Life Regeneration	10% increased Burning Damage;0.2% of Life Regenerated per Second;	
8731	Stun Threshold Reduction	5% reduced Enemy Stun Threshold;	
50919	Stun Recovery	10% increased Block and Stun Recovery;	
22757	Totem Damage	8% increased Totem Damage;	
63150	Ironwood	12% increased Totem Damage;Totems gain +15% to all Elemental Resistances;Totems have 10% additional Physical Damage Reduction;	
19140	Totem Attack, Cast and Placement Speed	7% increased Casting Speed for Summoning Totems;Spells Cast by Totems have 2% increased Cast Speed;Attacks used by Totems have 4% increased Attack Speed;	
30825	Totem Placement Speed	14% increased Casting Speed for Summoning Totems;	
14896	Hex Master	Curses you Cast never expire;	
5237	Dexterity	+10 to Dexterity;	
44967	Strength	+10 to Strength;	
27428	Bow Damage and Life	12% increased Physical Damage with Bows;6% increased maximum Life;	
38377	Talons of Murder	18% increased Physical Damage with Bows;+12 to maximum Life;	
24545	Bow Damage and Life	12% increased Physical Damage with Bows;10% increased Accuracy Rating with Bows;6% increased maximum Life;	
55908	Bow Accuracy	20% increased Accuracy Rating with Bows;	
51855	Bow Accuracy	20% increased Accuracy Rating with Bows;	
61506	Bow Critical Strike Chance	20% increased Critical Strike Chance with Bows;	
54016	Bow Mastery		
57199	Ice Bite	30% increased Cold Damage with Weapons;	
37326	Stamina	+1 Maximum Endurance Charge;	
7920	Trap Laying Speed	6% increased Trap Throwing Speed;6% increased Mine Laying Speed;	
60949	Trap and Mine Damage	9% increased Trap Damage;9% increased Mine Damage;	
46965	Saboteur	20% increased Trap Damage;20% increased Mine Damage;Can set up to 1 additional trap;Can set up to 1 additional remote mine;	
40867	Strength	+10 to Strength;	
476	Strength	+10 to Strength;	
42760	Intelligence	+10 to Intelligence;	
5233	Strength	+10 to Strength;	
37563	Reduced Mana Cost	5% reduced Mana Cost of Skills;	
17421	Mana	8% increased maximum Mana;	
29104	Mana	8% increased maximum Mana;	
9473	Wand Damage and Attack Speed	6% increased Physical Damage with Wands;2% increased Attack Speed with Wands;	
22972	Wandslinger's Prowess	6% increased Physical Damage with Wands;8% increased Attack Speed with Wands;	
50472	Wand Damage and Accuracy	6% increased Physical Damage with Wands;8% increased Accuracy Rating with Wands;	
63067	Wand Damage	12% increased Physical Damage with Wands;	
25009	Wand Damage	24% increased Physical Damage with Wands;	
12681	Wand Damage	12% increased Physical Damage with Wands;	
30223	Wand Mastery		
15868	Life and Armour	6% increased Armour;6% increased maximum Life;	
36047	Life and Armour	6% increased Armour;6% increased maximum Life;	
20560	Life Regeneration	0.4% of Life Regenerated per Second;	
63048	Life and Armour	6% increased Armour;6% increased maximum Life;	
12031	Life Regeneration	0.4% of Life Regenerated per Second;	
41487	Life Regeneration	0.4% of Life Regenerated per Second;	
10808	Vaal Pact	Life Leech applies instantly at 40% effectiveness. Life Regeneration has no effect.;	
52120	Buff Duration	10% increased Duration of Buffs and Debuffs you create from skills;	
54572	Buff Duration	10% increased Duration of Buffs and Debuffs you create from skills;	
9123	Buff Duration	10% increased Duration of Buffs and Debuffs you create from skills;	
46340	Intelligence	+10 to Intelligence;	
34400	Strength	+10 to Strength;	
43175	Dual Wield Speed	4% increased Attack Speed while Dual Wielding;	
63395	Dual Wield Accuracy	8% increased Accuracy Rating while Dual Wielding;	
53486	Dual Wield Accuracy	8% increased Accuracy Rating while Dual Wielding;	
49547	Dual Wield Damage	10% increased Physical Weapon Damage while Dual Wielding;	
54268	Blade Barrier	4% additional Chance to Block while Dual Wielding;	
44266	Dual Wield Block	2% additional Chance to Block while Dual Wielding;	
6363	Dexterity	+10 to Dexterity;	
17308	Dexterity	+10 to Dexterity;	
3757	Dexterity	+10 to Dexterity;	
6	Twin Terrors	75% increased Weapon Critical Strike Chance while Dual Wielding;	
5622	Dual Wield Critical Strike Chance	25% increased Weapon Critical Strike Chance while Dual Wielding;	
25209	Dual Wield Critical Strike Chance	25% increased Weapon Critical Strike Chance while Dual Wielding;	
44556	Dual Wield Speed	4% increased Attack Speed while Dual Wielding;	
57782	Duel Wield Mastery		
42804	Mind Drinker	2% of Physical Attack Damage Leeched as Mana;	
64864	Dual Wield Damage	12% increased Physical Weapon Damage while Dual Wielding;	
15331	Dual Wield Speed	4% increased Attack Speed while Dual Wielding;	
35368	Dual Wield Speed	4% increased Attack Speed while Dual Wielding;	
25609	Dauntless Zeal	18% increased Physical Weapon Damage while Dual Wielding;+20 to Dexterity;	
33363	Dual Wield Accuracy	16% increased Accuracy Rating while Dual Wielding;	
27959	Dual Wield Damage	12% increased Physical Weapon Damage while Dual Wielding;	
9562	Duel Wield Mastery		
1150	Life	8% increased maximum Life;	
14936	Life	8% increased maximum Life;	
34585	Gymnastics	10% increased maximum Life;+20 to Strength;	
444	Dexterity	+10 to Dexterity;	
52904	Dexterity	+10 to Dexterity;	
12412	Dexterity	+10 to Dexterity;	
20528	Instability	+1 Maximum Power Charge;	
42443	Ferocity	+1 Maximum Frenzy Charge;	
3314	Frenzy Charge Duration	18% increased Frenzy Charge Duration;	
1461	Dexterity	+10 to Dexterity;	
32942	Wand Damage	12% increased Physical Damage with Wands;	
64239	Wand Damage	12% increased Physical Damage with Wands;	
460	Wand Damage and Accuracy	6% increased Physical Damage with Wands;8% increased Accuracy Rating with Wands;	
22407	Wand Damage	12% increased Physical Damage with Wands;	
19084	Wand Damage	12% increased Physical Damage with Wands;	
41476	Elder Power	50% increased Physical Damage with Wands;	
59959	Wand Mastery		
30251	Axe and Sword Damage	12% increased Physical Damage with Axes;12% increased Physical Damage with Swords;	
32906	Axe and Sword Damage	12% increased Physical Damage with Axes;12% increased Physical Damage with Swords;	
9371	Axe and Sword Attack Speed	4% increased Attack Speed with Axes;4% increased Attack Speed with Swords;	
16756	Axe and Sword Attack Speed	4% increased Attack Speed with Axes;4% increased Attack Speed with Swords;	
56435	Axe and Sword Accuracy	15% increased Accuracy Rating with Axes;15% increased Accuracy Rating with Swords;	
63309	By The Blade	28% increased Physical Damage with Axes;28% increased Physical Damage with Swords;10% increased maximum Life;	
59295	Axe and Sword Mastery		
65097	Leadership	30% increased Radius of Auras;	
7594	Reduced Mana Reservation	5% reduced Mana Reserved;	
57736	Aura Effect	8% increased effect of Auras you Cast;	
5456	Might	+30 to Strength;	
50197	Ancestral Knowledge	+30 to Intelligence;	
33296	Spell Damage	16% increased Spell Damage;	
27789	Sword Damage and Attack Speed	6% increased Physical Damage with Swords;2% increased Attack Speed with Swords;	
62790	Sword Damage and Attack Speed	6% increased Physical Damage with Swords;2% increased Attack Speed with Swords;	
55166	Sword Damage and Attack Speed	6% increased Physical Damage with Swords;2% increased Attack Speed with Swords;	
49415	Sword Damage and Attack Speed	6% increased Physical Damage with Swords;2% increased Attack Speed with Swords;	
64508	Sword Damage and Attack Speed	6% increased Physical Damage with Swords;2% increased Attack Speed with Swords;	
13365	Wicked Blade	24% increased Physical Damage with Swords;6% increased Attack Speed with Swords;	
32410	Sword Damage and Accuracy	6% increased Physical Damage with Swords;8% increased Accuracy Rating with Swords;	
768	Sword Damage and Accuracy	6% increased Physical Damage with Swords;8% increased Accuracy Rating with Swords;	
58821	Deft Blade	22% increased Physical Damage with Swords;15% reduced enemy chance to Block Sword Attacks;	
7462	Sword Damage	12% increased Physical Damage with Swords;	
7112	Dexterity	+10 to Dexterity;	
24083	Strength	+10 to Strength;	
17754	Sword Mastery		
34173	Overcharge	+1 Maximum Power Charge;	
40535	Melee Physical Damage	10% increased Melee Physical Damage;	
30335	Melee Physical Damage	10% increased Melee Physical Damage;	
32480	Melee Physical Damage	10% increased Melee Physical Damage;	
59772	Attack Speed	4% increased Attack Speed;	
20564	Attack Speed	4% increased Attack Speed;	
21515	Attack Speed	4% increased Attack Speed;	
56646	Weapon Elemental Damage	8% increased Elemental Damage with Weapons;	
25511	Weapon Elemental Damage	8% increased Elemental Damage with Weapons;	
64590	Weapon Elemental Damage	8% increased Elemental Damage with Weapons;	
6580	Dexterity	+10 to Dexterity;	
49806	Dexterity	+10 to Dexterity;	
22266	Dexterity	+10 to Dexterity;	
22285	Strength	+10 to Strength;	
57030	Bow Damage	12% increased Physical Damage with Bows;	
64177	Bow Attack Speed	6% increased Attack Speed with Bows;	
60002	Fury Bolts	12% increased Projectile Damage;+20 to Strength;	
58603	Freeze Duration	15% increased Freeze Duration on enemies;	
20154	Freeze Duration	15% increased Freeze Duration on enemies;	
58198	Breath of Rime	Enemies Become Chilled as they Unfreeze;	
14209	Cold Damage	8% increased Cold Damage;	
40705	Chill Duration	15% increased Chill Duration on enemies;	
44059	Cold Mastery		
